,Unnamed: 0,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
458,9840,10,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1860.27081804,558189.744565,3766.90003861,2004578.76097,0.0763774073401,0.00244106367298,-6.68161274221,4526.62738716,22.7019907672,28.0549522442,-197.772886568,4256.41583363,106.542055175,937.534846163,-4.43027027009,579.219969953,37.6377548188,320.13269977,-0.858498824705,299.557604079
459,14592,8,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1304.37323831,174636.578918,2723.40769213,1068189.13265,0.0462478046269,0.000665021975821,-0.938959239267,4867.17985582,25.4428403562,23.890452672,-189.771238209,3066.69454671,134.438618249,524.107013203,-25.7144464979,761.732857051,45.775147226,121.722003294,8.225409491,157.426026365
460,11256,69,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1328.01725,175048.596165,2755.99126771,721655.926071,0.0610798207364,0.00101405616993,-1.04287193238,5685.44431381,25.4631092334,23.2138404176,-217.235437183,2648.29177703,136.117408484,697.880573743,-10.3214688076,228.694547967,51.3941790929,249.85926263,2.67595761353,210.982688589
461,14928,22,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1451.19497213,184343.664179,3044.52784339,1843886.18253,0.0512260023014,0.000630752199022,-10.9042111878,8097.56039476,19.6571150799,24.4851757504,-298.919481689,1545.86903349,112.051490136,390.201755967,6.48331324374,321.445162719,28.383221675,105.63289697,-6.73886547682,101.144151171
462,18960,90,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2141.74323174,226244.763812,4681.74401572,807807.052159,0.0846804596657,0.0017871641107,6.83701422392,2080.98679919,26.1818500056,19.5221448719,-93.3987236327,902.859284881,100.668861193,376.25100409,-23.4156481002,225.076661222,52.5062837895,112.651697999,-7.76510564847,47.1662482652
463,18648,77,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2741.7373521,123168.826838,5410.91001999,407568.769604,0.159946554021,0.00120852752815,6.70247731114,1448.87853713,17.4753532904,19.4288270638,-41.9838858283,529.467687763,86.9619253119,198.983416391,-27.4664489953,231.397248675,62.5640642952,141.504297302,-27.0208250951,109.695729512
464,8856,69,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2570.53380524,603922.343174,5368.98704351,1635535.88701,0.137733542272,0.00421475940753,-8.2592808612,4469.29844455,21.1226114638,13.8478138565,-203.242885648,2004.53151696,85.3292534148,830.468310554,-11.5405966212,297.139447449,54.7981823368,145.463024315,-11.5749172217,111.418457393
465,20856,69,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2328.5363868,326449.314584,4931.19532386,1210537.02423,0.0955195463905,0.00265650576492,9.43637045356,965.627795283,19.4265976674,21.3090314052,-30.1095038723,2293.92929159,88.4493455565,508.145347427,-6.61436539426,283.158162295,32.7731120243,96.4086827128,8.50259657565,61.6163888554
466,21048,77,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4037.31073558,1296006.38246,8331.05440362,1914255.51785,0.213895575945,0.0134873398773,7.1709508039,834.000864343,19.3718007717,27.8133570856,-34.2207251905,5031.91330449,40.4037379016,938.563322497,17.5180765733,495.300458026,13.4194806071,263.2089013,13.2194910147,138.757951104
467,13368,57,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1886.54412828,253843.683762,3828.16116688,1249959.35086,0.0898736524952,0.00154112256997,5.80549205045,2564.70916268,22.9713688157,30.5146227412,-92.8846880531,3126.77526655,115.349882781,523.316090839,-35.0153129998,409.651015772,57.8182609328,330.252769041,1.8463328328,302.151194305
468,8112,38,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2794.45788315,337995.802205,5861.01238872,1571216.4112,0.140505011507,0.0035519095542,6.51672301177,654.478567756,18.528963042,27.0977997906,-15.9771800543,1141.18119711,67.1523451277,447.794568443,-20.1537105859,410.880969401,15.555413291,229.222183186,4.79589176106,227.24435919
469,14472,3,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",813.863556097,92884.995796,1417.93638717,437944.130577,0.0446996881056,0.000208567813801,-8.28214577733,10619.0969456,23.1927107647,23.5311631544,-297.00540467,9854.90514947,193.093343355,875.745709138,10.063128712,1124.5921533,-1.60847837196,254.962801397,3.44326782032,145.651843336
470,1416,59,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2671.92745471,824635.691733,5700.89883494,3193614.6319,0.117396817466,0.00378014282455,1.04877656566,1713.29255081,18.4944776947,17.1921339257,-93.5735591266,3895.22271723,80.1832143455,755.132218897,-0.254875477936,398.21612944,15.2795748621,347.228896823,4.38506494922,275.740409726
471,20328,47,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3148.54967817,827241.467299,7289.35649073,3079301.26455,0.127279024346,0.00487647136654,7.25986444068,1011.81179914,26.1484639642,24.3899386603,-45.0918934487,3542.81852664,69.8024807605,832.429676831,11.8672843415,404.78950528,8.21330370449,338.310110615,12.5969089425,203.315277368
472,8736,64,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2182.00282201,155714.354271,4692.78604197,979237.991518,0.106318132267,0.00147791767928,-1.4966784746,2707.83158773,19.8745819354,15.2503429471,-118.854559714,3025.83005313,104.398725722,304.62830546,-29.1264237609,412.106701607,42.1398610604,123.273616528,-13.2760481355,155.534280732
473,8928,72,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1933.58718313,423308.204422,4359.43870367,1780885.10328,0.0816830184109,0.0026615752501,6.40444049157,2343.70271505,17.1654702478,17.5061998672,-95.2604579397,2889.67212258,112.434527233,590.264488484,-2.10630530961,415.485152283,47.0198559421,206.953268531,-10.3696281341,116.242920777
474,7248,2,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1874.08167549,469762.957593,3930.41884311,2044904.26325,0.0765038305475,0.00223285001858,3.04588169216,3309.21328644,20.075565973,23.5642665188,-120.56073415,8105.82527426,117.61126131,856.924408319,-27.5307026317,546.122956216,42.8132731941,194.334535754,-6.71343342523,296.541872828
475,9144,81,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2554.17240009,360396.514394,5123.97591524,1057416.30288,0.136178612524,0.00355599766561,-3.80851466833,2735.56226711,25.7105737347,50.3076157793,-121.38360739,5153.47074981,89.514398078,711.206111486,-33.5048454332,263.055163106,41.9869713961,226.92643041,-25.9293882371,154.849903531
476,21384,91,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3698.54021433,768221.069866,7877.01262718,1519462.54459,0.166850623789,0.009896385128,6.73602343775,574.128196717,20.4213327188,32.9768390309,-8.356320184,3055.74766706,41.9197658904,457.811618032,8.37755705762,594.744586801,17.988776906,330.669626898,14.0316821311,224.033420207
477,10848,52,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1116.11380501,230208.50835,2349.20569132,1467897.52749,0.0354832848837,0.000625265720451,-1.67090703224,7611.68492711,22.3774650258,22.6035484547,-265.25716396,3313.05306213,138.830969213,637.326971348,6.17577084097,288.431096164,47.5376547058,271.000694362,-2.40808034577,374.011774662
478,912,38,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1700.47260497,525195.847433,3693.33660747,2830812.97121,0.0656041818072,0.00262890125523,-5.93279373019,6400.2056714,30.2133225641,53.8496837907,-240.096659825,8296.74097727,108.799838915,659.126026331,-8.06726380895,1164.16145366,32.2466397403,243.779023569,-8.81066680571,228.188567845
479,432,18,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1906.17826771,754164.807541,4217.16098519,3633016.09411,0.0772078639777,0.00340959931386,0.491094024899,4060.74822725,17.5580953298,21.2447488118,-171.121196229,5117.92059352,107.757422626,974.718121018,-1.73246203392,545.245234023,46.4355498438,229.590071029,-0.189646272135,344.669004593
480,14880,20,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1171.86476446,116792.928487,2581.00478061,858927.322094,0.0329612554506,0.000508793467162,-12.7010790476,12451.4755323,19.7232560295,22.3492668721,-376.606500285,3313.87185545,119.170552148,392.716743054,-2.98537322666,440.078544473,48.490763252,92.8518382229,13.1418874769,106.545822469
481,5736,39,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1633.25772655,176404.804326,3160.0309434,882768.167922,0.108913593144,0.00237736426439,-21.4185531141,14278.7324772,15.8209467656,14.8466585542,-409.582522161,7032.06226304,116.803897671,644.881932749,-16.1253032086,357.040990861,11.7122396658,126.847492639,0.751530315687,270.420085378
482,6240,60,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1803.50666505,175410.650363,3366.75803961,866383.626295,0.103922904554,0.00100710456671,-8.56912882814,3682.69559378,30.783433198,16.6485787197,-166.318239068,3272.13499629,122.129044349,696.385096225,-32.0927194402,223.76866564,16.6795679835,59.5856546352,-5.4000444963,43.3008923963
483,5448,27,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",901.996651244,27487.0827457,1456.93819268,128831.796776,0.0534501423207,0.000279252288734,-15.1653401254,13119.4619999,20.2856977333,24.9612770566,-366.136572585,4063.04083662,181.596720615,146.863161181,-5.52488937534,323.513948668,27.0081077443,89.2005661687,-4.8217321139,121.269721211
484,11760,90,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1926.84502293,271368.559572,3882.78706395,1042504.92918,0.0990011052568,0.00174940817144,3.73794362506,2349.09885862,24.6342685815,28.8118220367,-91.6377755752,1767.82626512,115.90851231,578.784849115,-30.1748740843,220.097017971,52.2747620954,220.658177438,-5.04519385216,239.386372136
485,7920,30,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2946.25601358,726357.196432,6335.39386128,1187262.08225,0.114910368217,0.00368025099355,0.622688546793,2317.29813366,23.2064483303,10.0891970474,-131.513444186,2444.96584607,67.661181532,838.634708606,32.8880667556,809.881232336,34.6416148759,345.309347558,-3.17192920743,123.740833838
486,13872,78,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2334.47398415,89775.2597927,4945.05002044,481614.803367,0.123870139898,0.000556269699074,8.58569670804,1315.32047407,19.7162612683,31.9773591356,-2.58236707125,734.933132885,101.21376675,164.222300594,-33.8980412382,142.946394578,41.5236087732,100.01032516,-13.8104344744,106.070870413
487,336,14,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1717.12182633,921590.329104,3793.69134947,4741467.30324,0.0641779463421,0.00339250218731,-0.559830613484,5279.40112923,18.2459753848,24.3447680021,-209.717829781,6716.55142998,105.179704572,1307.98576232,2.61399494206,814.163042244,34.91631865,405.884288125,15.321831208,349.672869601
488,18240,60,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2316.74170153,114605.466065,4617.78706395,420182.068603,0.139607936652,0.00161365503947,3.92178176673,1841.39335791,19.4276395682,9.86037457346,-58.1255332776,564.171152861,105.774098713,207.525881733,-43.9241538336,197.390951388,58.4352127201,48.7088433689,-18.4429257454,56.249369299
489,20280,45,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2840.90932133,1167401.40946,6475.88549237,6051263.83804,0.124838375121,0.00739587807095,4.68705293465,1655.98665391,22.0690616132,31.1848495008,-71.5954241724,5443.79341952,81.1862651765,1128.22022256,16.3490252262,982.621731328,8.93012770794,399.621172986,13.7983034926,246.646131701
490,9096,79,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2148.49371477,254194.497808,4479.35694495,980846.957918,0.109080138687,0.00154743057455,2.57362255133,2277.56106664,27.9107369674,24.6624471069,-91.3603775011,1782.87474576,112.097962995,398.39829699,-27.3241865953,248.398098908,47.9874094768,92.5242488397,-19.5841721953,83.586738566
491,10224,26,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1270.03567596,273330.467456,2497.71802326,1599662.49505,0.0548710786095,0.000897601344796,0.110583222984,5225.91047762,22.1938729675,27.235291484,-194.35091978,3128.96593715,151.849690613,977.423353187,-3.04744872419,405.824732791,29.4703851772,331.239015257,9.09553927829,291.222052753
492,22128,22,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3708.31331629,802668.788261,7809.12461392,1699601.11483,0.172907203852,0.00834749063759,3.19469204702,948.643572126,27.5671390616,45.2406506496,-71.872286732,2089.71190101,46.8702134089,456.861182853,21.0742231516,224.425094453,29.9245044013,184.829379682,9.48505026399,139.734926194
493,11448,77,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1513.02745063,93734.989825,2922.43958939,473914.202054,0.0878425539002,0.000526204681563,0.168953538909,3471.035737,25.586141217,24.1500259163,-118.280059352,1632.42626164,152.966179091,464.26744888,-46.5145252613,248.066135331,31.1365167999,133.338361742,-17.2700739645,154.186438075
494,1200,50,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2957.34810892,1842345.15677,5873.99073401,5275899.12303,0.127166984617,0.00872713346606,1.62827076388,1952.88529757,22.5353597287,24.850887955,-104.723786433,5361.42404203,66.3085571033,1921.86633613,-2.28368600229,436.492903944,24.6353952111,330.985836654,8.44902730284,186.771818131
495,23760,90,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2574.70428412,434136.527398,5460.16930868,1471237.93213,0.146111918605,0.00422193346355,0.319931467082,2458.08542263,20.2117999842,30.6777581074,-125.795261935,1857.58319307,88.52829281,585.613869586,-16.6647844588,351.938993866,42.8059979413,206.731099728,-9.9034418263,120.546682469
496,11400,75,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2187.07938693,152069.354626,4842.25818723,621909.879707,0.113614719598,0.00149189618665,6.15391256588,1676.21944705,27.1507318429,20.7358249033,-60.7721578819,1579.04883802,105.483278851,299.061660438,-16.9062397209,155.384586775,40.6448099929,124.059332122,-15.0512931041,64.6415045485
497,15888,62,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1725.29987443,110250.61437,3504.72911746,745548.487651,0.0674770621366,0.00057831308402,-3.51219299252,3506.49605833,19.6892845014,14.2908631585,-168.084832349,2937.18084706,108.297130744,353.933144401,-14.1283372511,567.316772296,30.5084914103,217.381739664,3.89252907194,72.0184368914
498,15792,58,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1547.16606715,285051.568089,2724.84323901,795327.113,0.0997460180475,0.00318268620246,-6.8430584099,4919.96053975,16.9309634155,19.2043419342,-190.390177959,3071.76592471,143.986786941,951.333754665,-28.5093101971,560.813665591,33.8227462426,215.113529104,-1.31535743326,76.3724985735
499,18120,55,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3108.54128332,107709.671217,5698.63701399,404850.817785,0.196924963663,0.00112896669614,9.56272978374,936.14975848,20.521232223,20.8114124753,10.5383173767,479.976093593,63.7168540688,178.649746609,-28.4412967501,202.378769106,62.5909144444,158.608286372,-19.6086046222,91.4281284715
500,9000,75,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2302.31134885,411941.405357,5092.46899982,1217628.33564,0.111551447432,0.00320788652491,3.55991548046,2550.10040369,16.461878395,22.888119314,-113.808081657,3614.57895025,94.8947670283,629.263762447,-4.08341000086,401.939442357,51.7278880199,165.492589163,-13.7713856763,151.947828088
501,17280,20,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2658.094746,189397.022696,5359.16356286,592769.769284,0.152325959908,0.00207549939555,5.15309301736,1693.92052453,14.8599685516,12.4841323555,-75.0269912877,1277.19468626,81.1655042478,298.437586508,-20.1696788286,109.546003514,68.2874757841,96.5789428081,-11.3085046049,61.9524917336
502,19368,7,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1969.71949743,887383.139601,4129.91812773,5244480.18597,0.0823904584545,0.00238595727057,-5.54626905166,5451.32679182,19.1968277007,24.9315711541,-224.566956167,3673.54256489,107.237652534,2009.88584084,-1.53064482697,691.371334106,13.8233112777,670.71838317,8.12868741717,182.172884935
503,10992,58,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1794.64303757,266791.038825,4158.95456713,1611960.22139,0.0731558866279,0.001029949355,5.16148589751,2600.3892133,26.9501064799,23.1522585889,-101.492396863,3319.47536702,120.487164268,402.431241542,-0.384811145192,387.960509145,49.0577734518,169.303317929,-15.8840748027,127.960018853
504,16488,87,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1843.58963158,730496.152182,4323.39980015,7016296.35479,0.0427393713663,0.000846392853487,-8.62861368899,10537.2694517,17.9580393106,24.8059951819,-341.038972961,7276.09937151,89.8530350336,1179.67648507,44.5770641643,400.748383927,28.8592963587,268.894477672,16.3507261376,192.489965403
505,14400,0,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1505.44645602,554766.303284,2802.62150254,2687052.86584,0.0785322795543,0.00244524654478,-10.699224668,7396.73226439,16.2149471206,18.059846442,-251.778632135,12144.3274723,137.856238298,1467.98245585,-11.1943790865,731.603706336,8.34022056018,120.049858462,0.695775342656,117.285942003
506,21744,6,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2848.36945877,149003.714031,5508.16832077,831597.587398,0.163568919574,0.00134542965114,6.57243952376,636.744014379,19.8461626637,21.3817487443,-14.5406101371,957.223560515,65.1981554247,292.824558291,-19.8335301686,337.421683084,31.4920853454,228.26301452,-4.8262391025,139.580708892
507,23112,63,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2583.20469185,441299.244762,5854.16850245,1552894.01421,0.0998417817345,0.00337576935551,11.0005201358,1224.54695766,22.0368789689,28.00760582,-51.7616837782,2851.59593648,70.3289024043,357.48892108,-3.96395070177,415.466882024,49.7459334067,185.883145262,1.594658784,120.215249632
508,23472,78,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2219.0513615,327061.176413,4879.80775345,1916438.40133,0.0961232739826,0.00215745173383,-5.11754122721,4123.65176278,19.196950586,14.2787033103,-182.041495381,4585.93186049,103.419509135,404.978810697,-18.2782344589,359.703945655,31.2123496916,357.812942264,-12.5497718144,139.936170268
509,19152,98,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2241.32750931,392881.518058,4489.08861737,1580039.21129,0.115846808382,0.00367130468087,4.17287138359,2407.28136795,24.3193857972,26.9478038479,-95.2556385881,6473.2254224,92.0643641461,433.226225084,-28.0917532423,993.118391485,52.81388063,93.9610061446,-3.00613459354,137.036221097
510,7032,93,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1624.03050254,47730.3675526,2732.53009175,294962.892881,0.108185713421,0.000864296395592,-9.91422129021,4760.2195634,18.1232855254,25.8350367804,-207.261677133,1671.33414532,117.595089871,212.795548381,-41.3847414799,547.057338438,13.2484350949,155.77077772,-1.68524117024,69.7725885032
511,15168,32,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1522.01431778,327759.441522,3250.02804778,2370351.86343,0.0614269167878,0.00116442314285,-12.4706131841,8749.08303487,22.0149187517,28.8585480441,-305.487808228,3654.5270155,121.961890615,738.148645975,2.57125554878,187.214604692,36.8979153855,84.8703385483,-8.56970905242,77.3391574576
512,22296,29,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3075.07040798,385392.800731,6850.88038245,2000426.17071,0.138467478198,0.00250516528371,1.84872620944,916.036237874,28.1238449448,30.782573243,-59.0706457535,1843.32693741,68.8825969145,338.537087795,-8.42927719158,225.620003627,3.52643723499,182.965458754,5.09724040276,131.455529153
513,10320,30,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1240.24616357,337299.271711,2410.98428416,3646901.80595,0.0428199945494,0.000230888113882,-6.9314885073,7877.40203341,25.2929634065,21.1383561325,-277.046393802,3857.579716,128.285629834,885.012135284,42.4289655989,287.289652557,37.6889253818,99.7818956943,12.807063994,121.464570833
514,5856,44,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1180.07341272,114068.157109,2029.82155024,565660.268592,0.0716781734496,0.000545102642044,-23.6341618183,14261.9530982,17.7792451993,14.0316880639,-402.203640277,2906.38273424,154.148424739,1282.53458293,-15.1837069746,320.879970302,15.3147985642,200.995353723,-3.09457961304,139.384791808
