,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var
18632,00048,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2149.76789222,165740.367352,4675.70971112,819169.138226,0.098831910126,0.00131161259542,0.124016344547,0.000920446414966,20.5627620418,15.6529993721,-106.218565232,1514.5020485,102.595731211,266.516355278,-20.1689938889,371.425892125,59.3636863978,124.881313806,-9.97428890268,129.994699458,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18666,00049,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1319.73082762,412154.738569,3050.69568723,3065123.49522,0.0399822856105,0.000761667990525,0.0886108726263,0.000458546419395,25.4890688214,23.5363523494,-255.811973096,3155.55917322,110.793184806,668.46262526,21.4714945451,354.561615838,67.5975673798,204.709943969,4.27831417693,197.675551692,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18700,00050,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1946.71535073,147299.971335,4178.31775754,804195.449591,0.0858069131541,0.00122317357258,0.182510375977,0.00397051637992,19.9913415832,20.3597451839,-82.935624995,2508.90634365,106.985629738,312.360798787,-25.2980646925,340.902018923,57.1619579925,203.638737716,0.0865053721947,138.854883172,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18734,00051,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1976.97125141,137304.245562,3941.14371366,694892.326141,0.106603909278,0.000949966982576,0.196726858616,0.00170455651823,22.3148548776,23.3630481678,-55.5564833601,1012.62888497,114.946144113,318.315056709,-37.1138722766,204.60453661,64.9042149621,69.2451924,-7.13895475827,94.8766913924,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18768,00052,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1441.35994132,446739.501003,3065.20138763,2075048.63576,0.0670830305233,0.00307710702084,0.0990072488785,0.00300716655329,24.4745215582,36.8641121268,-225.385767312,7873.68105125,117.703537893,670.386723234,-14.5619245452,817.211813262,64.8171696831,174.558088982,12.9718430961,314.014291605,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18802,00053,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2170.29103265,169735.582518,4235.72294013,746140.551833,0.132658445373,0.00235153992785,0.168068617582,0.0036779709626,20.4205684578,27.5457484235,-76.7673112969,2911.52612635,105.792536772,433.299448915,-43.1932629824,390.735920355,60.905807514,407.520744954,-8.74997571316,206.047101826,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18836,00054,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2030.05879317,221179.743176,4062.63938726,849157.726865,0.103219249637,0.00190702699639,0.200948879123,0.00356590352021,21.7783462722,22.0228953368,-58.0532164744,1744.10699559,108.997451764,454.076038594,-36.1630347233,303.997803897,64.0166926594,150.962162292,1.45406851711,180.9418055,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18870,00055,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2031.78250805,191319.64206,4022.47745957,773246.799793,0.113147256541,0.00253394645421,0.158127069473,0.00428295694292,19.6941766302,22.9852122888,-98.551210452,3331.23492875,104.805866109,340.623182933,-35.1271161056,349.706956802,60.7053699413,285.198880854,-2.82294424549,155.043576243,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18904,00056,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1811.03481956,346851.641561,3927.18886265,1517414.11564,0.0753236282703,0.00169061060358,0.137874662876,0.00326579180546,24.9689068443,34.514678013,-145.433487715,4620.17453025,102.824209127,532.115427233,-12.5081513484,356.247028494,56.9851855559,279.594930856,2.27847478324,262.047112308,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18938,00057,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1886.54412828,253843.683762,3828.16116688,1249959.35086,0.0898736524952,0.00154112256997,0.175860196352,0.00354400649667,22.9713688157,30.5146227412,-92.8846880531,3126.77526655,115.349882781,523.316090839,-35.0153129998,409.651015772,57.8182609328,330.252769041,1.8463328328,302.151194305,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
18972,00058,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2067.44398485,283338.130168,4229.42155705,1130548.01177,0.104289683261,0.0019332192887,0.162220343947,0.00479746703058,20.8142103625,30.0930663742,-95.4522038367,3222.88601202,105.242437115,613.155987884,-26.9722729083,376.803944122,60.8502087652,116.886931203,-4.81174882615,153.150528289,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19006,00059,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2236.55445375,239412.370963,4390.93727289,724511.70476,0.142332470325,0.00421803616509,0.170073702931,0.00426533492282,20.5524917444,31.6927292646,-86.2516213189,2578.43112555,91.9142616114,321.083581721,-23.4080942312,239.398261515,68.2444380219,143.446955148,-3.90280072067,228.429659556,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19040,00060,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1947.38109539,124761.906717,3957.31865461,640472.261983,0.0974938680959,0.00139874346174,0.196251645684,0.00345681724139,20.7303603642,21.8308145508,-67.7697148438,1613.74111874,111.646106352,307.531347449,-34.6619643962,222.823773756,61.3588173539,228.251733198,0.102424617838,175.051365866,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19074,00061,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2503.89594247,163271.901226,5076.42759811,397854.638065,0.167524376211,0.00256110856126,0.141837283969,0.000618341553491,19.157136937,12.0058412842,-82.3873492,1040.78510397,94.1619295504,208.375081776,-27.1513176377,165.786360532,75.6489156308,55.3628542792,-27.517937198,68.1274220638,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19108,00062,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2279.36100852,424812.69972,4728.95013854,788842.090925,0.117186364462,0.00379206542692,0.10624807328,0.000863367051352,24.7362610183,19.307957812,-145.149753322,1829.08337029,95.7537252195,716.923385901,-21.6415433185,419.283262003,49.6380488364,186.511369767,-29.9221717077,267.906518526,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19142,00063,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2838.10776316,288406.758333,5709.8376181,475797.266426,0.153993307897,0.00301153740998,0.0964644923806,0.00173004087992,22.972706248,21.1678953381,-129.023794572,2038.43344369,72.1576952695,424.413353829,-7.74006992953,596.495699715,49.262977361,142.335023019,-32.7100254407,108.18869363,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19176,00064,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2552.81390104,108112.683491,5147.86274755,276948.929181,0.146798918968,0.00106781983217,0.11731453985,0.000545995833818,22.0096552951,17.682884884,-85.2522980391,879.599487572,88.8072019234,172.248988689,-16.2818827832,190.476895035,59.2243929959,130.325364137,-35.9785974789,78.392781056,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19210,00065,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2817.54609241,347954.109525,5616.12645349,616985.114975,0.146270893895,0.00255702584547,0.100367642939,0.00086627760902,20.2440829895,16.8307263773,-118.406369528,1185.40473289,74.8089991513,607.431016289,-19.8492755263,342.720837333,46.9302319003,126.576657574,-32.5594831458,129.155524652,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19244,00066,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2339.60587705,347541.55988,4971.74952307,734798.395095,0.121539637839,0.00398013726241,0.110514901578,0.000703495519701,23.6735786277,19.3541424622,-116.43084174,1587.63731741,97.4584350231,505.202612039,-13.8920464826,292.468566453,48.9700118688,155.014433703,-22.5542385948,163.239248099,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19278,00067,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2259.19943877,219180.804249,4756.25891397,691614.814819,0.112854287791,0.00170157818015,0.129053339362,0.000560345186386,22.0978718711,17.9671443648,-95.408011451,935.908328215,101.351481677,366.11862536,-20.7089583245,346.388791043,48.6455792628,175.993670928,-30.2703501666,140.445447865,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19312,00068,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2514.19256386,176040.217225,5248.21748955,473138.038692,0.135101365673,0.00152414105688,0.102945782244,0.000985077116638,21.859116651,16.3365477183,-113.161072305,1592.15499339,88.6790216831,316.192574804,-8.90991737746,228.069018342,49.4499015144,139.813470474,-34.580792708,123.136118938,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19346,00069,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2370.04007039,236446.631821,5001.32011946,480513.963326,0.12515443314,0.00250964626012,0.116741031408,0.000958371616434,20.6795891433,26.0249192577,-121.332665354,1176.03082862,96.1609375096,434.290930245,-19.6610693522,270.523099125,48.0013966044,131.122940793,-38.8260324976,199.852030361,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19380,00070,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2159.60703531,329621.074293,4685.70011582,1076194.96224,0.0982611131298,0.00175043085047,0.106141477823,0.00110965035856,22.2870898607,23.1343433972,-133.066042334,1945.46919838,105.702938844,801.508594257,-22.1099067822,316.482790271,41.7887930116,143.56970537,-26.9775967296,155.229941092,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19414,00071,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2429.27106599,97796.1231578,5064.16702625,231894.307066,0.134673646439,0.0014311851874,0.120613656938,0.000325492437696,23.0950980596,16.1503372784,-89.3494174824,697.418092173,93.7945222638,192.985609628,-14.6213123847,132.209729067,54.399271297,99.4599865638,-33.5199008448,64.5653741603,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19448,00072,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2596.59689038,292353.62201,5661.29610283,548708.39455,0.129328670058,0.00279988919676,0.103895813227,0.000446120655397,22.9525057993,22.5620505924,-118.607744496,756.734398484,87.5769796189,306.313513556,6.56900754855,248.578517299,45.0891482855,87.2832932859,-38.9313888291,78.3257424924,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19482,00073,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2095.24177686,108728.208772,4481.81907476,496215.304865,0.100550357316,0.000997087779967,0.259853005409,0.00546369515359,19.1104569002,29.0685330631,-30.0836795637,1120.14994342,103.73239133,204.643638525,-19.7793490307,184.874955436,56.3733811609,173.409207863,-12.7265733439,121.229161309,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19516,00074,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2516.3407628,272817.735749,5772.66783249,998751.199131,0.120824249031,0.0016691198682,0.197121322155,0.00428591249511,16.8904489812,26.9255498993,-55.994868906,2868.02477209,87.8348799942,358.525079477,-1.56256743484,287.927027814,41.2073383224,166.264270559,-5.61780614838,140.431639388,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19550,00075,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2227.01688493,461609.657873,4706.72420058,1854742.22484,0.108716388081,0.00320476580466,0.192057013512,0.00805271789432,14.3101631521,13.9963658627,-86.133222407,6835.39685478,92.6383918327,781.83692234,-15.4809352667,496.60935483,54.0609180373,238.69925283,0.860091668891,214.821790768,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19584,00076,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2645.37721131,186545.12784,5611.91162109,579883.29216,0.136393986192,0.00268122453657,0.219217091799,0.00463665183634,19.1624365686,26.0831314652,-52.6412924903,1344.47512037,74.4373926486,221.96355541,-18.6759570596,219.730181689,56.3313072812,112.53475707,-3.94843516496,128.051952732,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19618,00077,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2206.5967526,184478.116398,4656.9057163,1091956.39395,0.111418589511,0.00114231677391,0.243450775743,0.00509542785585,20.1335288633,27.3734583475,-28.991038953,1957.18419675,104.540328461,307.726338524,-30.9709207723,308.287209834,38.1306573633,108.983412638,-7.99476407383,133.696144592,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19652,00078,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2334.47398415,89775.2597927,4945.05002044,481614.803367,0.123870139898,0.000556269699074,0.258047789335,0.00272882962599,19.7162612683,31.9773591356,-2.58236707125,734.933132885,101.21376675,164.222300594,-33.8980412382,142.946394578,41.5236087732,100.01032516,-13.8104344744,106.070870413,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19686,00079,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2444.72272774,131176.597458,5269.09968886,416618.466519,0.12469832546,0.00118618244162,0.270913690329,0.00189228879754,21.5182806353,37.5836336819,-3.5814236694,1030.09763365,92.8704723174,172.583351595,-25.1309702472,147.647082022,45.1598936818,66.1034872788,-10.8698670032,70.5687695462,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19720,00080,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1826.89389494,155652.085217,3743.48059366,771135.292023,0.0939657521802,0.00120622874037,0.242240041494,0.00751778064296,21.5004105194,32.0592484365,-54.8440319417,2265.89015988,119.47937587,398.789740042,-34.8103370349,246.83277625,37.516414028,185.958907538,-15.887972314,157.780747072,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19754,00081,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2116.49497365,95076.5238814,4195.88651435,438175.231608,0.127147680475,0.0007291012396,0.248446121812,0.00541548850015,20.6154949764,35.7516359986,-26.76958552,4592.41119553,107.432796371,431.49157878,-46.7652930858,199.268941811,40.9503948361,239.683580063,-21.440382466,73.1110980814,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19788,00082,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2142.39776759,127425.94079,4631.12429597,970677.807005,0.105112191134,0.00064548524238,0.251721948385,0.00370555161498,20.8801610543,29.1010989356,-29.3202827442,1409.87127779,108.61386008,253.937187744,-25.5474462047,268.297085225,38.5115934031,150.994773229,-18.3070686044,204.397129748,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19822,00083,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2314.02199596,144290.139709,5034.17911973,445249.535402,0.117897589632,0.0013157810909,0.251417338848,0.00347059662454,22.0025299221,31.8302257971,-19.9229358512,969.176807823,98.9136281763,152.889144108,-24.4812823403,181.833316121,49.6017223928,58.3965256534,-16.1852449988,50.9760724625,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19856,00084,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2061.53548668,229690.294089,4222.20209166,1229343.16829,0.113384205426,0.00155386530116,0.234830051661,0.00711829029024,18.9580721028,27.590523188,-38.9782258915,3902.9518975,112.002704154,433.741031415,-31.8016345493,178.656101096,38.2276959761,87.4840043606,-6.30214956093,143.913852695,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19890,00085,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1313.51531704,407362.408189,2641.08074809,2069606.80887,0.0594442678052,0.00167349383619,0.150443658233,0.00358188012615,21.7039810611,29.4435422863,-179.910132768,4523.19108482,131.369996053,1280.03702068,0.491408065506,582.207770489,43.1738326677,261.430119687,14.1172893456,191.680741765,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
19924,00086,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1244.62048983,714321.558492,2514.31027435,3532130.8199,0.0487721051357,0.00273159733487,0.124857164919,0.00368258845992,20.7771478044,32.2781108338,-212.940656592,7252.01317334,139.096963571,1558.1427555,9.48811127383,732.868810951,35.4370271797,258.505929649,12.756316734,310.55588402,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
